 16 	 4 	 3 	 1 	 0 	 2 	

 17 	 5 	 2 	 1 	 0 	 0 	
 17 	 3 	 0 	 7 	 6 	 1 	
 17 	 0 	 1 	 4 	 3 	 1 	
 17 	 2 	 3 	 0 	 1 	 4 	

 18 	 0 	 5 	 1 	 2 	 0 	
 18 	 1 	 3 	 7 	 0 	 6 	
 18 	 1 	 0 	 4 	 1 	 3 	
 18 	 4 	 2 	 0 	 3 	 1 	

 19 	 2 	 5 	 0 	 1 	 0 	
 19 	 0 	 3 	 1 	 7 	 6 	
 19 	 1 	 0 	 1 	 4 	 3 	
 19 	 3 	 2 	 4 	 0 	 1 	

 20 	 1 	 5 	 0 	 2 	 0 	
 20 	 7 	 3 	 6 	 0 	 1 	
 20 	 4 	 0 	 3 	 1 	 1 	
 20 	 0 	 2 	 1 	 3 	 4 	

 21 	 5 	 2 	 0 	 1 	 0 	
 21 	 3 	 0 	 1 	 7 	 6 	
 21 	 0 	 1 	 1 	 4 	 3 	
 21 	 2 	 3 	 4 	 0 	 1 	

 22 	 0 	 0 	 2 	 5 	 1 	
 22 	 6 	 1 	 0 	 3 	 7 	
 22 	 3 	 1 	 1 	 0 	 4 	
 22 	 1 	 4 	 3 	 2 	 0 	

 23 	 0 	 2 	 5 	 1 	 0 	
 23 	 1 	 0 	 3 	 7 	 6 	
 23 	 1 	 1 	 0 	 4 	 3 	
 23 	 4 	 3 	 2 	 0 	 1 	

 24 	 2 	 5 	 0 	 1 	 0 	
 24 	 0 	 3 	 1 	 7 	 6 	
 24 	 1 	 0 	 1 	 4 	 3 	
 24 	 3 	 2 	 4 	 0 	 1 	

 25 	 0 	 2 	 5 	 0 	 1 	
 25 	 6 	 0 	 3 	 1 	 7 	
 25 	 3 	 1 	 0 	 1 	 4 	
 25 	 1 	 3 	 2 	 4 	 0 	

 26 	 0 	 5 	 2 	 1 	 0 	
 26 	 1 	 3 	 0 	 7 	 6 	
 26 	 1 	 0 	 1 	 4 	 3 	
 26 	 4 	 2 	 3 	 0 	 1 	

 27 	 1 	 5 	 0 	 2 	 0 	
 27 	 7 	 3 	 1 	 0 	 6 	
 27 	 4 	 0 	 1 	 1 	 3 	
 27 	 0 	 2 	 4 	 3 	 1 	

 28 	 0 	 2 	 0 	 5 	 1 	
 28 	 6 	 0 	 1 	 3 	 7 	
 28 	 3 	 1 	 1 	 0 	 4 	
 28 	 1 	 3 	 4 	 2 	 0 	

 29 	 0 	 2 	 1 	 0 	 5 	
 29 	 6 	 0 	 7 	 1 	 3 	
 29 	 3 	 1 	 4 	 1 	 0 	
 29 	 1 	 3 	 0 	 4 	 2 	

 30 	 0 	 1 	 0 	 5 	 2 	
 30 	 1 	 7 	 6 	 3 	 0 	
 30 	 1 	 4 	 3 	 0 	 1 	
 30 	 4 	 0 	 1 	 2 	 3 	

 31 	 0 	 2 	 5 	 1 	 0 	
 31 	 6 	 0 	 3 	 7 	 1 	
 31 	 3 	 1 	 0 	 4 	 1 	
 31 	 1 	 3 	 2 	 0 	 4 	

 32 	 0 	 0 	 1 	 2 	 5 	
 32 	 1 	 6 	 7 	 0 	 3 	
 32 	 1 	 3 	 4 	 1 	 0 	
 32 	 4 	 1 	 0 	 3 	 2 	

 33 	 1 	 2 	 0 	 0 	 5 	
 33 	 7 	 0 	 1 	 6 	 3 	
 33 	 4 	 1 	 1 	 3 	 0 	
 33 	 0 	 3 	 4 	 1 	 2 	

 34 	 0 	 1 	 2 	 5 	 0 	
 34 	 1 	 7 	 0 	 3 	 6 	
 34 	 1 	 4 	 1 	 0 	 3 	
 34 	 4 	 0 	 3 	 2 	 1 	

 35 	 0 	 2 	 0 	 5 	 1 	
 35 	 6 	 0 	 1 	 3 	 7 	
 35 	 3 	 1 	 1 	 0 	 4 	
 35 	 1 	 3 	 4 	 2 	 0 	

 36 	 0 	 2 	 5 	 1 	 0 	
 36 	 1 	 0 	 3 	 7 	 6 	
 36 	 1 	 1 	 0 	 4 	 3 	
 36 	 4 	 3 	 2 	 0 	 1 	

 37 	 0 	 2 	 0 	 1 	 5 	
 37 	 1 	 0 	 6 	 7 	 3 	
 37 	 1 	 1 	 3 	 4 	 0 	
 37 	 4 	 3 	 1 	 0 	 2 	

 38 	 5 	 2 	 1 	 0 	 0 	
 38 	 3 	 0 	 7 	 6 	 1 	
 38 	 0 	 1 	 4 	 3 	 1 	
 38 	 2 	 3 	 0 	 1 	 4 	

 39 	 0 	 5 	 1 	 2 	 0 	
 39 	 1 	 3 	 7 	 0 	 6 	
 39 	 1 	 0 	 4 	 1 	 3 	
 39 	 4 	 2 	 0 	 3 	 1 	

 40 	 2 	 5 	 0 	 1 	 0 	
 40 	 0 	 3 	 1 	 7 	 6 	
 40 	 1 	 0 	 1 	 4 	 3 	
 40 	 3 	 2 	 4 	 0 	 1 	

 41 	 1 	 5 	 0 	 2 	 0 	
 41 	 7 	 3 	 6 	 0 	 1 	
 41 	 4 	 0 	 3 	 1 	 1 	
 41 	 0 	 2 	 1 	 3 	 4 	

 42 	 5 	 2 	 0 	 1 	 0 	
 42 	 3 	 0 	 1 	 7 	 6 	
 42 	 0 	 1 	 1 	 4 	 3 	
 42 	 2 	 3 	 4 	 0 	 1 	

 43 	 0 	 0 	 2 	 5 	 1 	
 43 	 6 	 1 	 0 	 3 	 7 	
 43 	 3 	 1 	 1 	 0 	 4 	
 43 	 1 	 4 	 3 	 2 	 0 	

 44 	 0 	 2 	 5 	 1 	 0 	
 44 	 1 	 0 	 3 	 7 	 6 	
 44 	 1 	 1 	 0 	 4 	 3 	
 44 	 4 	 3 	 2 	 0 	 1 	

 45 	 2 	 5 	 0 	 1 	 0 	
 45 	 0 	 3 	 1 	 7 	 6 	
 45 	 1 	 0 	 1 	 4 	 3 	
 45 	 3 	 2 	 4 	 0 	 1 	

 46 	 0 	 2 	 5 	 0 	 1 	
 46 	 6 	 0 	 3 	 1 	 7 	
 46 	 3 	 1 	 0 	 1 	 4 	
 46 	 1 	 3 	 2 	 4 	 0 	

 47 	 0 	 5 	 2 	 1 	 0 	
 47 	 1 	 3 	 0 	 7 	 6 	
 47 	 1 	 0 	 1 	 4 	 3 	
 47 	 4 	 2 	 3 	 0 	 1 	

 48 	 1 	 5 	 0 	 2 	 0 	
 48 	 7 	 3 	 1 	 0 	 6 	
 48 	 4 	 0 	 1 	 1 	 3 	
 48 	 0 	 2 	 4 	 3 	 1 	

 49 	 0 	 2 	 0 	 5 	 1 	
 49 	 6 	 0 	 1 	 3 	 7 	
 49 	 3 	 1 	 1 	 0 	 4 	
 49 	 1 	 3 	 4 	 2 	 0 	

 50 	 0 	 2 	 1 	 0 	 5 	
 50 	 6 	 0 	 7 	 1 	 3 	
 50 	 3 	 1 	 4 	 1 	 0 	
 50 	 1 	 3 	 0 	 4 	 2 	

 51 	 0 	 1 	 0 	 5 	 2 	
 51 	 1 	 7 	 6 	 3 	 0 	
 51 	 1 	 4 	 3 	 0 	 1 	
 51 	 4 	 0 	 1 	 2 	 3 	

 52 	 0 	 2 	 5 	 1 	 0 	
 52 	 6 	 0 	 3 	 7 	 1 	
 52 	 3 	 1 	 0 	 4 	 1 	
 52 	 1 	 3 	 2 	 0 	 4 	

 53 	 0 	 0 	 1 	 2 	 5 	
 53 	 1 	 6 	 7 	 0 	 3 	
 53 	 1 	 3 	 4 	 1 	 0 	
 53 	 4 	 1 	 0 	 3 	 2 	

 54 	 1 	 2 	 0 	 0 	 5 	
 54 	 7 	 0 	 1 	 6 	 3 	
 54 	 4 	 1 	 1 	 3 	 0 	
 54 	 0 	 3 	 4 	 1 	 2 	

 55 	 0 	 1 	 2 	 5 	 0 	
 55 	 1 	 7 	 0 	 3 	 6 	
 55 	 1 	 4 	 1 	 0 	 3 	
 55 	 4 	 0 	 3 	 2 	 1 	

 56 	 0 	 2 	 0 	 5 	 1 	
 56 	 6 	 0 	 1 	 3 	 7 	
 56 	 3 	 1 	 1 	 0 	 4 	
 56 	 1 	 3 	 4 	 2 	 0 	

 57 	 0 	 2 	 5 	 1 	 0 	
 57 	 1 	 0 	 3 	 7 	 6 	
 57 	 1 	 1 	 0 	 4 	 3 	
 57 	 4 	 3 	 2 	 0 	 1 	

 58 	 0 	 2 	 0 	 1 	 5 	
 58 	 1 	 0 	 6 	 7 	 3 	
 58 	 1 	 1 	 3 	 4 	 0 	
 58 	 4 	 3 	 1 	 0 	 2 	

 59 	 5 	 2 	 1 	 0 	 0 	
 59 	 3 	 0 	 7 	 6 	 1 	
 59 	 0 	 1 	 4 	 3 	 1 	
 59 	 2 	 3 	 0 	 1 	 4 	

 60 	 0 	 5 	 1 	 2 	 0 	
 60 	 1 	 3 	 7 	 0 	 6 	
 60 	 1 	 0 	 4 	 1 	 3 	
 60 	 4 	 2 	 0 	 3 	 1 	

 61 	 2 	 5 	 0 	 1 	 0 	
 61 	 0 	 3 	 1 	 7 	 6 	
 61 	 1 	 0 	 1 	 4 	 3 	
 61 	 3 	 2 	 4 	 0 	 1 	

 62 	 1 	 5 	 0 	 2 	 0 	
 62 	 7 	 3 	 6 	 0 	 1 	
 62 	 4 	 0 	 3 	 1 	 1 	
 62 	 0 	 2 	 1 	 3 	 4 	

 63 	 5 	 2 	 0 	 1 	 0 	
 63 	 3 	 0 	 1 	 7 	 6 	
 63 	 0 	 1 	 1 	 4 	 3 	
 63 	 2 	 3 	 4 	 0 	 1 	

 64 	 0 	 0 	 2 	 5 	 1 	
 64 	 6 	 1 	 0 	 3 	 7 	
 64 	 3 	 1 	 1 	 0 	 4 	
 64 	 1 	 4 	 3 	 2 	 0 	

 65 	 0 	 2 	 5 	 1 	 0 	
 65 	 1 	 0 	 3 	 7 	 6 	
 65 	 1 	 1 	 0 	 4 	 3 	
 65 	 4 	 3 	 2 	 0 	 1 	

 66 	 2 	 5 	 0 	 1 	 0 	
 66 	 0 	 3 	 1 	 7 	 6 	
 66 	 1 	 0 	 1 	 4 	 3 	
 66 	 3 	 2 	 4 	 0 	 1 	

 67 	 0 	 2 	 5 	 0 	 1 	
 67 	 6 	 0 	 3 	 1 	 7 	
 67 	 3 	 1 	 0 	 1 	 4 	
 67 	 1 	 3 	 2 	 4 	 0 	

 68 	 0 	 5 	 2 	 1 	 0 	
 68 	 1 	 3 	 0 	 7 	 6 	
 68 	 1 	 0 	 1 	 4 	 3 	
 68 	 4 	 2 	 3 	 0 	 1 	

 69 	 1 	 5 	 0 	 2 	 0 	
 69 	 7 	 3 	 1 	 0 	 6 	
 69 	 4 	 0 	 1 	 1 	 3 	
 69 	 0 	 2 	 4 	 3 	 1 	

 70 	 0 	 2 	 0 	 5 	 1 	
 70 	 6 	 0 	 1 	 3 	 7 	
 70 	 3 	 1 	 1 	 0 	 4 	
 70 	 1 	 3 	 4 	 2 	 0 	

 71 	 0 	 2 	 1 	 0 	 5 	
 71 	 6 	 0 	 7 	 1 	 3 	
 71 	 3 	 1 	 4 	 1 	 0 	
 71 	 1 	 3 	 0 	 4 	 2 	

 72 	 0 	 1 	 0 	 5 	 2 	
 72 	 1 	 7 	 6 	 3 	 0 	
 72 	 1 	 4 	 3 	 0 	 1 	
 72 	 4 	 0 	 1 	 2 	 3 	

 73 	 0 	 2 	 5 	 1 	 0 	
 73 	 6 	 0 	 3 	 7 	 1 	
 73 	 3 	 1 	 0 	 4 	 1 	
 73 	 1 	 3 	 2 	 0 	 4 	

 74 	 0 	 0 	 1 	 2 	 5 	
 74 	 1 	 6 	 7 	 0 	 3 	
 74 	 1 	 3 	 4 	 1 	 0 	
 74 	 4 	 1 	 0 	 3 	 2 	

 75 	 1 	 2 	 0 	 0 	 5 	
 75 	 7 	 0 	 1 	 6 	 3 	
 75 	 4 	 1 	 1 	 3 	 0 	
 75 	 0 	 3 	 4 	 1 	 2 	

 76 	 0 	 1 	 2 	 5 	 0 	
 76 	 1 	 7 	 0 	 3 	 6 	
 76 	 1 	 4 	 1 	 0 	 3 	
 76 	 4 	 0 	 3 	 2 	 1 	

 77 	 0 	 2 	 0 	 5 	 1 	
 77 	 6 	 0 	 1 	 3 	 7 	
 77 	 3 	 1 	 1 	 0 	 4 	
 77 	 1 	 3 	 4 	 2 	 0 	

 78 	 0 	 2 	 5 	 1 	 0 	
 78 	 1 	 0 	 3 	 7 	 6 	
 78 	 1 	 1 	 0 	 4 	 3 	
 78 	 4 	 3 	 2 	 0 	 1 	

 79 	 0 	 2 	 0 	 1 	 5 	
 79 	 1 	 0 	 6 	 7 	 3 	
 79 	 1 	 1 	 3 	 4 	 0 	
 79 	 4 	 3 	 1 	 0 	 2 	

 80 	 5 	 2 	 1 	 0 	 0 	
 80 	 3 	 0 	 7 	 6 	 1 	
 80 	 0 	 1 	 4 	 3 	 1 	
 80 	 2 	 3 	 0 	 1 	 4 	

 81 	 0 	 5 	 1 	 2 	 0 	
 81 	 1 	 3 	 7 	 0 	 6 	
 81 	 1 	 0 	 4 	 1 	 3 	
 81 	 4 	 2 	 0 	 3 	 1 	

 82 	 2 	 5 	 0 	 1 	 0 	
 82 	 0 	 3 	 1 	 7 	 6 	
 82 	 1 	 0 	 1 	 4 	 3 	
 82 	 3 	 2 	 4 	 0 	 1 	

 83 	 1 	 5 	 0 	 2 	 0 	
 83 	 7 	 3 	 6 	 0 	 1 	
 83 	 4 	 0 	 3 	 1 	 1 	
 83 	 0 	 2 	 1 	 3 	 4 	

 84 	 5 	 2 	 0 	 1 	 0 	
 84 	 3 	 0 	 1 	 7 	 6 	
 84 	 0 	 1 	 1 	 4 	 3 	
 84 	 2 	 3 	 4 	 0 	 1 	

 85 	 0 	 0 	 2 	 5 	 1 	
 85 	 6 	 1 	 0 	 3 	 7 	
 85 	 3 	 1 	 1 	 0 	 4 	
 85 	 1 	 4 	 3 	 2 	 0 	

 86 	 0 	 2 	 5 	 1 	 0 	
 86 	 1 	 0 	 3 	 7 	 6 	
 86 	 1 	 1 	 0 	 4 	 3 	
 86 	 4 	 3 	 2 	 0 	 1 	

 87 	 2 	 5 	 0 	 1 	 0 	
 87 	 0 	 3 	 1 	 7 	 6 	
 87 	 1 	 0 	 1 	 4 	 3 	
 87 	 3 	 2 	 4 	 0 	 1 	

 88 	 0 	 2 	 5 	 0 	 1 	
 88 	 6 	 0 	 3 	 1 	 7 	
 88 	 3 	 1 	 0 	 1 	 4 	
 88 	 1 	 3 	 2 	 4 	 0 	

 89 	 0 	 5 	 2 	 1 	 0 	
 89 	 1 	 3 	 0 	 7 	 6 	
 89 	 1 	 0 	 1 	 4 	 3 	
 89 	 4 	 2 	 3 	 0 	 1 	

 90 	 1 	 5 	 0 	 2 	 0 	
 90 	 7 	 3 	 1 	 0 	 6 	
 90 	 4 	 0 	 1 	 1 	 3 	
 90 	 0 	 2 	 4 	 3 	 1 	

 91 	 0 	 2 	 0 	 5 	 1 	
 91 	 6 	 0 	 1 	 3 	 7 	
 91 	 3 	 1 	 1 	 0 	 4 	
 91 	 1 	 3 	 4 	 2 	 0 	

 92 	 0 	 2 	 1 	 0 	 5 	
 92 	 6 	 0 	 7 	 1 	 3 	
 92 	 3 	 1 	 4 	 1 	 0 	
 92 	 1 	 3 	 0 	 4 	 2 	

 93 	 0 	 1 	 0 	 5 	 2 	
 93 	 1 	 7 	 6 	 3 	 0 	
 93 	 1 	 4 	 3 	 0 	 1 	
 93 	 4 	 0 	 1 	 2 	 3 	

 94 	 0 	 2 	 5 	 1 	 0 	
 94 	 6 	 0 	 3 	 7 	 1 	
 94 	 3 	 1 	 0 	 4 	 1 	
 94 	 1 	 3 	 2 	 0 	 4 	

 95 	 0 	 0 	 1 	 2 	 5 	
 95 	 1 	 6 	 7 	 0 	 3 	
 95 	 1 	 3 	 4 	 1 	 0 	
 95 	 4 	 1 	 0 	 3 	 2 	

 96 	 1 	 2 	 0 	 0 	 5 	
 96 	 7 	 0 	 1 	 6 	 3 	
 96 	 4 	 1 	 1 	 3 	 0 	
 96 	 0 	 3 	 4 	 1 	 2 	

 97 	 0 	 1 	 2 	 5 	 0 	
 97 	 1 	 7 	 0 	 3 	 6 	
 97 	 1 	 4 	 1 	 0 	 3 	
 97 	 4 	 0 	 3 	 2 	 1 	

 98 	 0 	 2 	 0 	 5 	 1 	
 98 	 6 	 0 	 1 	 3 	 7 	
 98 	 3 	 1 	 1 	 0 	 4 	
 98 	 1 	 3 	 4 	 2 	 0 	

 99 	 0 	 2 	 5 	 1 	 0 	
 99 	 1 	 0 	 3 	 7 	 6 	
 99 	 1 	 1 	 0 	 4 	 3 	
 99 	 4 	 3 	 2 	 0 	 1 	

 100 	 0 	 2 	 0 	 1 	 5 	
 100 	 1 	 0 	 6 	 7 	 3 	
 100 	 1 	 1 	 3 	 4 	 0 	
 100 	 4 	 3 	 1 	 0 	 2 	
CURSAT ver. 2.1 Edition #2 started on 03-05-2020 at 15:28:29 and ended on 03-05-2020 at 15:28:31
