 5 	 1 	 1 	 9 	 0 	 0 	 0 	 0 	 0 	 1 	 8 	
 5 	 2 	 0 	 0 	 0 	 1 	 12 	 0 	 0 	 1 	 0 	
 5 	 0 	 1 	 0 	 1 	 0 	 3 	 1 	 0 	 0 	 1 	
 5 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 24 	 0 	 1 	
 5 	 0 	 1 	 11 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	
 5 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 1 	 32 	 0 	
 5 	 0 	 1 	 4 	 0 	 0 	 0 	 0 	 3 	 0 	 1 	
 5 	 1 	 1 	 0 	 1 	 1 	 2 	 0 	 0 	 1 	 0 	
 5 	 7 	 0 	 0 	 1 	 0 	 0 	 45 	 1 	 4 	 0 	
 5 	 0 	 22 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 9 	
 5 	 0 	 1 	 6 	 1 	 0 	 0 	 1 	 0 	 1 	 0 	
 5 	 10 	 0 	 6 	 0 	 1 	 1 	 0 	 0 	 11 	 0 	

 6 	 0 	 0 	 0 	 9 	 8 	 1 	 1 	 0 	 0 	 1 	
 6 	 0 	 12 	 0 	 0 	 0 	 0 	 2 	 0 	 1 	 1 	
 6 	 0 	 3 	 1 	 0 	 1 	 1 	 0 	 1 	 0 	 0 	
 6 	 24 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	
 6 	 0 	 0 	 0 	 11 	 0 	 1 	 0 	 0 	 0 	 1 	
 6 	 1 	 0 	 1 	 0 	 0 	 0 	 1 	 0 	 1 	 32 	
 6 	 3 	 0 	 0 	 4 	 1 	 1 	 0 	 0 	 0 	 0 	
 6 	 0 	 2 	 1 	 0 	 0 	 1 	 1 	 0 	 1 	 1 	
 6 	 1 	 0 	 1 	 0 	 0 	 0 	 7 	 45 	 0 	 4 	
 6 	 0 	 1 	 0 	 1 	 9 	 22 	 0 	 0 	 0 	 0 	
 6 	 0 	 0 	 1 	 6 	 0 	 1 	 0 	 1 	 0 	 1 	
 6 	 0 	 1 	 0 	 6 	 0 	 0 	 10 	 0 	 1 	 11 	

 7 	 1 	 0 	 9 	 1 	 0 	 1 	 0 	 8 	 0 	 0 	
 7 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 0 	 12 	 0 	
 7 	 1 	 0 	 0 	 0 	 1 	 0 	 1 	 1 	 3 	 0 	
 7 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 1 	 24 	
 7 	 1 	 0 	 11 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	
 7 	 0 	 1 	 0 	 1 	 0 	 32 	 1 	 0 	 0 	 1 	
 7 	 1 	 0 	 4 	 0 	 0 	 0 	 0 	 1 	 0 	 3 	
 7 	 1 	 1 	 0 	 1 	 0 	 1 	 1 	 0 	 2 	 0 	
 7 	 0 	 0 	 0 	 7 	 45 	 4 	 1 	 0 	 0 	 1 	
 7 	 22 	 0 	 1 	 0 	 0 	 0 	 0 	 9 	 1 	 0 	
 7 	 1 	 0 	 6 	 0 	 1 	 1 	 1 	 0 	 0 	 0 	
 7 	 0 	 1 	 6 	 10 	 0 	 11 	 0 	 0 	 1 	 0 	

 8 	 0 	 0 	 9 	 0 	 1 	 8 	 0 	 1 	 0 	 1 	
 8 	 0 	 0 	 0 	 1 	 0 	 0 	 0 	 1 	 12 	 2 	
 8 	 0 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	 3 	 0 	
 8 	 24 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 1 	 0 	
 8 	 0 	 0 	 11 	 0 	 1 	 0 	 0 	 1 	 0 	 0 	
 8 	 1 	 1 	 0 	 1 	 0 	 0 	 0 	 32 	 0 	 1 	
 8 	 3 	 0 	 4 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	
 8 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 1 	 2 	 1 	
 8 	 1 	 1 	 0 	 0 	 0 	 0 	 45 	 4 	 0 	 7 	
 8 	 0 	 0 	 1 	 0 	 22 	 9 	 0 	 0 	 1 	 0 	
 8 	 0 	 1 	 6 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	
 8 	 0 	 0 	 6 	 1 	 0 	 0 	 0 	 11 	 1 	 10 	

 9 	 1 	 9 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 8 	
 9 	 2 	 0 	 0 	 0 	 0 	 12 	 1 	 0 	 1 	 0 	
 9 	 0 	 0 	 0 	 1 	 1 	 3 	 0 	 1 	 0 	 1 	
 9 	 0 	 0 	 24 	 0 	 0 	 1 	 0 	 0 	 0 	 1 	
 9 	 0 	 11 	 0 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	
 9 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 32 	 0 	
 9 	 0 	 4 	 3 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	
 9 	 1 	 0 	 0 	 1 	 1 	 2 	 1 	 0 	 1 	 0 	
 9 	 7 	 0 	 1 	 0 	 1 	 0 	 0 	 45 	 4 	 0 	
 9 	 0 	 1 	 0 	 22 	 0 	 1 	 0 	 0 	 0 	 9 	
 9 	 0 	 6 	 0 	 1 	 1 	 0 	 0 	 1 	 1 	 0 	
 9 	 10 	 6 	 0 	 0 	 0 	 1 	 1 	 0 	 11 	 0 	

 10 	 0 	 1 	 0 	 1 	 0 	 9 	 8 	 1 	 0 	 0 	
 10 	 12 	 1 	 1 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	
 10 	 3 	 0 	 0 	 0 	 1 	 0 	 1 	 1 	 1 	 0 	
 10 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 0 	 24 	
 10 	 0 	 1 	 0 	 0 	 0 	 11 	 0 	 1 	 0 	 0 	
 10 	 0 	 32 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 1 	
 10 	 0 	 0 	 0 	 0 	 0 	 4 	 1 	 1 	 0 	 3 	
 10 	 2 	 1 	 1 	 1 	 0 	 0 	 0 	 1 	 1 	 0 	
 10 	 0 	 4 	 0 	 7 	 45 	 0 	 0 	 0 	 1 	 1 	
 10 	 1 	 0 	 0 	 0 	 0 	 1 	 9 	 22 	 0 	 0 	
 10 	 0 	 1 	 0 	 0 	 1 	 6 	 0 	 1 	 1 	 0 	
 10 	 1 	 11 	 1 	 10 	 0 	 6 	 0 	 0 	 0 	 0 	

 11 	 8 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 9 	 0 	
 11 	 0 	 1 	 2 	 0 	 0 	 0 	 1 	 12 	 0 	 0 	
 11 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	 3 	 0 	 0 	
 11 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 24 	
 11 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 11 	 0 	
 11 	 0 	 32 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 1 	
 11 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 4 	 3 	
 11 	 0 	 1 	 1 	 1 	 0 	 1 	 1 	 2 	 0 	 0 	
 11 	 0 	 4 	 7 	 0 	 45 	 1 	 0 	 0 	 0 	 1 	
 11 	 9 	 0 	 0 	 22 	 0 	 0 	 0 	 1 	 1 	 0 	
 11 	 0 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	 6 	 0 	
 11 	 0 	 11 	 10 	 0 	 0 	 0 	 1 	 1 	 6 	 0 	

 12 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 9 	 8 	 1 	
 12 	 12 	 0 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 2 	
 12 	 3 	 1 	 1 	 0 	 0 	 1 	 0 	 0 	 1 	 0 	
 12 	 1 	 0 	 0 	 24 	 0 	 0 	 0 	 0 	 1 	 0 	
 12 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 11 	 0 	 0 	
 12 	 0 	 0 	 0 	 1 	 32 	 1 	 1 	 0 	 0 	 1 	
 12 	 0 	 0 	 1 	 3 	 0 	 0 	 0 	 4 	 1 	 0 	
 12 	 2 	 0 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	 1 	
 12 	 0 	 45 	 0 	 1 	 4 	 1 	 0 	 0 	 0 	 7 	
 12 	 1 	 0 	 22 	 0 	 0 	 0 	 0 	 1 	 9 	 0 	
 12 	 0 	 1 	 1 	 0 	 1 	 1 	 0 	 6 	 0 	 0 	
 12 	 1 	 0 	 0 	 0 	 11 	 0 	 1 	 6 	 0 	 10 	

 13 	 9 	 0 	 0 	 0 	 1 	 8 	 1 	 0 	 1 	 0 	
 13 	 0 	 1 	 12 	 0 	 2 	 0 	 0 	 0 	 1 	 0 	
 13 	 0 	 0 	 3 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	
 13 	 0 	 0 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 24 	
 13 	 11 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 1 	 0 	
 13 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 32 	 1 	
 13 	 4 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 3 	
 13 	 0 	 1 	 2 	 1 	 1 	 0 	 1 	 0 	 1 	 0 	
 13 	 0 	 0 	 0 	 1 	 7 	 0 	 0 	 45 	 4 	 1 	
 13 	 1 	 0 	 1 	 0 	 0 	 9 	 22 	 0 	 0 	 0 	
 13 	 6 	 0 	 0 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	
 13 	 6 	 1 	 1 	 0 	 10 	 0 	 0 	 0 	 11 	 0 	

 14 	 0 	 1 	 1 	 1 	 8 	 0 	 0 	 0 	 9 	 0 	
 14 	 0 	 0 	 2 	 1 	 0 	 0 	 0 	 1 	 0 	 12 	
 14 	 1 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 3 	
 14 	 0 	 0 	 0 	 0 	 1 	 0 	 24 	 0 	 0 	 1 	
 14 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 11 	 0 	
 14 	 1 	 0 	 1 	 32 	 0 	 0 	 1 	 1 	 0 	 0 	
 14 	 0 	 1 	 0 	 0 	 1 	 0 	 3 	 0 	 4 	 0 	
 14 	 1 	 1 	 1 	 1 	 0 	 0 	 0 	 1 	 0 	 2 	
 14 	 1 	 0 	 7 	 4 	 0 	 45 	 1 	 0 	 0 	 0 	
 14 	 0 	 22 	 0 	 0 	 9 	 0 	 0 	 0 	 1 	 1 	
 14 	 1 	 1 	 0 	 1 	 0 	 1 	 0 	 0 	 6 	 0 	
 14 	 0 	 0 	 10 	 11 	 0 	 0 	 0 	 1 	 6 	 1 	

 15 	 0 	 0 	 9 	 1 	 0 	 1 	 8 	 0 	 0 	 1 	
 15 	 0 	 0 	 0 	 1 	 0 	 2 	 0 	 1 	 12 	 0 	
 15 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 3 	 1 	
 15 	 0 	 0 	 0 	 0 	 24 	 0 	 1 	 0 	 1 	 0 	
 15 	 0 	 0 	 11 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	
 15 	 0 	 1 	 0 	 32 	 1 	 1 	 0 	 1 	 0 	 0 	
 15 	 0 	 0 	 4 	 0 	 3 	 0 	 1 	 0 	 0 	 1 	
 15 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 2 	 1 	
 15 	 45 	 1 	 0 	 4 	 1 	 7 	 0 	 0 	 0 	 0 	
 15 	 0 	 0 	 1 	 0 	 0 	 0 	 9 	 0 	 1 	 22 	
 15 	 1 	 1 	 6 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	
 15 	 0 	 0 	 6 	 11 	 0 	 10 	 0 	 1 	 1 	 0 	

 16 	 0 	 1 	 0 	 0 	 8 	 1 	 1 	 9 	 0 	 0 	
 16 	 0 	 1 	 1 	 12 	 0 	 0 	 2 	 0 	 0 	 0 	
 16 	 0 	 0 	 0 	 3 	 1 	 1 	 0 	 0 	 1 	 1 	
 16 	 24 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	
 16 	 0 	 1 	 0 	 0 	 0 	 1 	 0 	 11 	 0 	 0 	
 16 	 1 	 32 	 1 	 0 	 0 	 0 	 1 	 0 	 0 	 1 	
 16 	 3 	 0 	 0 	 0 	 1 	 1 	 0 	 4 	 0 	 0 	
 16 	 0 	 1 	 1 	 2 	 0 	 1 	 1 	 0 	 0 	 1 	
 16 	 1 	 4 	 0 	 0 	 0 	 0 	 7 	 0 	 45 	 1 	
 16 	 0 	 0 	 0 	 1 	 9 	 22 	 0 	 1 	 0 	 0 	
 16 	 0 	 1 	 0 	 0 	 0 	 1 	 0 	 6 	 1 	 1 	
 16 	 0 	 11 	 1 	 1 	 0 	 0 	 10 	 6 	 0 	 0 	

 17 	 8 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 9 	 0 	
 17 	 0 	 1 	 2 	 0 	 0 	 0 	 1 	 12 	 0 	 0 	
 17 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	 3 	 0 	 0 	
 17 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 24 	
 17 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 11 	 0 	
 17 	 0 	 32 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 1 	
 17 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 4 	 3 	
 17 	 0 	 1 	 1 	 1 	 0 	 1 	 1 	 2 	 0 	 0 	
 17 	 0 	 4 	 7 	 0 	 45 	 1 	 0 	 0 	 0 	 1 	
 17 	 9 	 0 	 0 	 22 	 0 	 0 	 0 	 1 	 1 	 0 	
 17 	 0 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	 6 	 0 	
 17 	 0 	 11 	 10 	 0 	 0 	 0 	 1 	 1 	 6 	 0 	

 18 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 9 	 8 	 1 	
 18 	 12 	 0 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 2 	
 18 	 3 	 1 	 1 	 0 	 0 	 1 	 0 	 0 	 1 	 0 	
 18 	 1 	 0 	 0 	 24 	 0 	 0 	 0 	 0 	 1 	 0 	
 18 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 11 	 0 	 0 	
 18 	 0 	 0 	 0 	 1 	 32 	 1 	 1 	 0 	 0 	 1 	
 18 	 0 	 0 	 1 	 3 	 0 	 0 	 0 	 4 	 1 	 0 	
 18 	 2 	 0 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	 1 	
 18 	 0 	 45 	 0 	 1 	 4 	 1 	 0 	 0 	 0 	 7 	
 18 	 1 	 0 	 22 	 0 	 0 	 0 	 0 	 1 	 9 	 0 	
 18 	 0 	 1 	 1 	 0 	 1 	 1 	 0 	 6 	 0 	 0 	
 18 	 1 	 0 	 0 	 0 	 11 	 0 	 1 	 6 	 0 	 10 	

 19 	 9 	 0 	 0 	 0 	 1 	 8 	 1 	 0 	 1 	 0 	
 19 	 0 	 1 	 12 	 0 	 2 	 0 	 0 	 0 	 1 	 0 	
 19 	 0 	 0 	 3 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	
 19 	 0 	 0 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 24 	
 19 	 11 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 1 	 0 	
 19 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 32 	 1 	
 19 	 4 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 3 	
 19 	 0 	 1 	 2 	 1 	 1 	 0 	 1 	 0 	 1 	 0 	
 19 	 0 	 0 	 0 	 1 	 7 	 0 	 0 	 45 	 4 	 1 	
 19 	 1 	 0 	 1 	 0 	 0 	 9 	 22 	 0 	 0 	 0 	
 19 	 6 	 0 	 0 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	
 19 	 6 	 1 	 1 	 0 	 10 	 0 	 0 	 0 	 11 	 0 	

 20 	 0 	 1 	 1 	 1 	 8 	 0 	 0 	 0 	 9 	 0 	
 20 	 0 	 0 	 2 	 1 	 0 	 0 	 0 	 1 	 0 	 12 	
 20 	 1 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 3 	
 20 	 0 	 0 	 0 	 0 	 1 	 0 	 24 	 0 	 0 	 1 	
 20 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 11 	 0 	
 20 	 1 	 0 	 1 	 32 	 0 	 0 	 1 	 1 	 0 	 0 	
 20 	 0 	 1 	 0 	 0 	 1 	 0 	 3 	 0 	 4 	 0 	
 20 	 1 	 1 	 1 	 1 	 0 	 0 	 0 	 1 	 0 	 2 	
 20 	 1 	 0 	 7 	 4 	 0 	 45 	 1 	 0 	 0 	 0 	
 20 	 0 	 22 	 0 	 0 	 9 	 0 	 0 	 0 	 1 	 1 	
 20 	 1 	 1 	 0 	 1 	 0 	 1 	 0 	 0 	 6 	 0 	
 20 	 0 	 0 	 10 	 11 	 0 	 0 	 0 	 1 	 6 	 1 	

 21 	 0 	 0 	 9 	 1 	 0 	 1 	 8 	 0 	 0 	 1 	
 21 	 0 	 0 	 0 	 1 	 0 	 2 	 0 	 1 	 12 	 0 	
 21 	 1 	 1 	 0 	 0 	 0 	 0 	 1 	 0 	 3 	 1 	
 21 	 0 	 0 	 0 	 0 	 24 	 0 	 1 	 0 	 1 	 0 	
 21 	 0 	 0 	 11 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	
 21 	 0 	 1 	 0 	 32 	 1 	 1 	 0 	 1 	 0 	 0 	
 21 	 0 	 0 	 4 	 0 	 3 	 0 	 1 	 0 	 0 	 1 	
 21 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 2 	 1 	
 21 	 45 	 1 	 0 	 4 	 1 	 7 	 0 	 0 	 0 	 0 	
 21 	 0 	 0 	 1 	 0 	 0 	 0 	 9 	 0 	 1 	 22 	
 21 	 1 	 1 	 6 	 1 	 0 	 0 	 0 	 0 	 0 	 1 	
 21 	 0 	 0 	 6 	 11 	 0 	 10 	 0 	 1 	 1 	 0 	

 22 	 0 	 1 	 0 	 0 	 8 	 1 	 1 	 9 	 0 	 0 	
 22 	 0 	 1 	 1 	 12 	 0 	 0 	 2 	 0 	 0 	 0 	
 22 	 0 	 0 	 0 	 3 	 1 	 1 	 0 	 0 	 1 	 1 	
 22 	 24 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	
 22 	 0 	 1 	 0 	 0 	 0 	 1 	 0 	 11 	 0 	 0 	
 22 	 1 	 32 	 1 	 0 	 0 	 0 	 1 	 0 	 0 	 1 	
 22 	 3 	 0 	 0 	 0 	 1 	 1 	 0 	 4 	 0 	 0 	
 22 	 0 	 1 	 1 	 2 	 0 	 1 	 1 	 0 	 0 	 1 	
 22 	 1 	 4 	 0 	 0 	 0 	 0 	 7 	 0 	 45 	 1 	
 22 	 0 	 0 	 0 	 1 	 9 	 22 	 0 	 1 	 0 	 0 	
 22 	 0 	 1 	 0 	 0 	 0 	 1 	 0 	 6 	 1 	 1 	
 22 	 0 	 11 	 1 	 1 	 0 	 0 	 10 	 6 	 0 	 0 	

 23 	 8 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 9 	 0 	
 23 	 0 	 1 	 2 	 0 	 0 	 0 	 1 	 12 	 0 	 0 	
 23 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	 3 	 0 	 0 	
 23 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 24 	
 23 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 11 	 0 	
 23 	 0 	 32 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 1 	
 23 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 4 	 3 	
 23 	 0 	 1 	 1 	 1 	 0 	 1 	 1 	 2 	 0 	 0 	
 23 	 0 	 4 	 7 	 0 	 45 	 1 	 0 	 0 	 0 	 1 	
 23 	 9 	 0 	 0 	 22 	 0 	 0 	 0 	 1 	 1 	 0 	
 23 	 0 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	 6 	 0 	
 23 	 0 	 11 	 10 	 0 	 0 	 0 	 1 	 1 	 6 	 0 	

 24 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 9 	 8 	 1 	
 24 	 12 	 0 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 2 	
 24 	 3 	 1 	 1 	 0 	 0 	 1 	 0 	 0 	 1 	 0 	
 24 	 1 	 0 	 0 	 24 	 0 	 0 	 0 	 0 	 1 	 0 	
 24 	 0 	 0 	 1 	 0 	 1 	 0 	 0 	 11 	 0 	 0 	
 24 	 0 	 0 	 0 	 1 	 32 	 1 	 1 	 0 	 0 	 1 	
 24 	 0 	 0 	 1 	 3 	 0 	 0 	 0 	 4 	 1 	 0 	
 24 	 2 	 0 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	 1 	
 24 	 0 	 45 	 0 	 1 	 4 	 1 	 0 	 0 	 0 	 7 	
 24 	 1 	 0 	 22 	 0 	 0 	 0 	 0 	 1 	 9 	 0 	
 24 	 0 	 1 	 1 	 0 	 1 	 1 	 0 	 6 	 0 	 0 	
 24 	 1 	 0 	 0 	 0 	 11 	 0 	 1 	 6 	 0 	 10 	

 25 	 9 	 0 	 0 	 0 	 1 	 8 	 1 	 0 	 1 	 0 	
 25 	 0 	 1 	 12 	 0 	 2 	 0 	 0 	 0 	 1 	 0 	
 25 	 0 	 0 	 3 	 1 	 0 	 1 	 1 	 1 	 0 	 0 	
 25 	 0 	 0 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 24 	
 25 	 11 	 0 	 0 	 0 	 0 	 0 	 1 	 0 	 1 	 0 	
 25 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 32 	 1 	
 25 	 4 	 0 	 0 	 0 	 0 	 1 	 1 	 0 	 0 	 3 	
 25 	 0 	 1 	 2 	 1 	 1 	 0 	 1 	 0 	 1 	 0 	
 25 	 0 	 0 	 0 	 1 	 7 	 0 	 0 	 45 	 4 	 1 	
 25 	 1 	 0 	 1 	 0 	 0 	 9 	 22 	 0 	 0 	 0 	
 25 	 6 	 0 	 0 	 1 	 0 	 0 	 1 	 1 	 1 	 0 	
 25 	 6 	 1 	 1 	 0 	 10 	 0 	 0 	 0 	 11 	 0 	

 26 	 0 	 1 	 1 	 1 	 8 	 0 	 0 	 0 	 9 	 0 	
 26 	 0 	 0 	 2 	 1 	 0 	 0 	 0 	 1 	 0 	 12 	
 26 	 1 	 1 	 0 	 0 	 1 	 1 	 0 	 0 	 0 	 3 	
 26 	 0 	 0 	 0 	 0 	 1 	 0 	 24 	 0 	 0 	 1 	
 26 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 11 	 0 	
 26 	 1 	 0 	 1 	 32 	 0 	 0 	 1 	 1 	 0 	 0 	
